,HOME,AWAY,PER,TS%,TRB%,TOV%,OWS,DWS,VORP,Result
203,Dallas Mavericks,Denver Nuggets,-0.028457958,-0.018886084,-0.029006288,-0.144013429,-0.190251181,0.272142878,-0.035042722,1
204,Memphis Grizzlies,Houston Rockets,0.200032316,-0.02157463,0.109502074,-0.235003419,0.698221211,0.919196594,1.304362019,1
205,Minnesota Timberwolves,Phoenix Suns,-0.044952358,-0.014067942,-0.0247773,0.101773361,-0.215203004,-0.495336139,-0.517489203,0
206,Oklahoma City Thunder,Miami Heat,-0.12393873,-0.099680617,-0.056176698,-0.072675164,-1.091202074,-0.669679719,-1.183676094,0
207,Portland Trail Blazers,Toronto Raptors,-0.152544898,-0.022469416,-0.046895251,0.130863815,-1.200756012,-0.633534328,-1.225754646,1
208,Los Angeles Lakers,Chicago Bulls,-0.044132825,-0.014150518,-0.006857014,0.049409769,-0.512387612,-0.022110711,-0.361482826,0
209,Brooklyn Nets,Golden State Warriors,0.014069822,-0.01587178,-0.029125514,-0.177274165,-0.050910938,-0.841231354,-0.473778377,0
210,Utah Jazz,Philadelphia 76ers,0.028464359,0.036722575,0.072359111,0.119487701,0.2410197,0.099388895,0.241318254,1
211,Los Angeles Clippers,San Antonio Spurs,-0.046609276,0.02654446,-0.020095655,0.069230112,-0.234807638,0.177041836,-0.254780857,1
212,Charlotte Hornets,Washington Wizards,0.063355295,0.011224676,-0.010196355,0.004562146,0.76976738,0.325177354,0.86212794,1
213,Detroit Pistons,Indiana Pacers,-0.113493983,-0.069143064,-0.025627038,0.046629725,-0.334047846,0.05142614,-0.206421705,1
214,Atlanta Hawks,Boston Celtics,0.008250905,-0.021205445,-0.033728348,-0.18029122,0.284636192,-1.072809822,-0.574384901,1
215,Brooklyn Nets,Cleveland Cavaliers,0.025472205,-0.003631843,-0.011004667,-0.037822021,-0.086409542,-0.544057777,-0.230262645,1
216,Miami Heat,New Orleans Pelicans,0.004942796,0.054071811,-0.008547903,0.072073817,0.303352649,0.545103976,0.620049582,1
217,Milwaukee Bucks,Los Angeles Lakers,0.067254558,0.002357974,0.047928375,-0.121219906,0.697848333,0.193168914,0.828015857,1
218,New York Knicks,Orlando Magic,0.106696545,0.048875031,0.059038629,-0.048781753,0.564673541,0.356860004,0.608433641,0
219,Minnesota Timberwolves,Sacramento Kings,0.075572494,0.007130101,0.012621292,-0.013165099,0.563777596,0.629096571,0.875449241,1
220,Oklahoma City Thunder,Houston Rockets,-0.016535157,-0.061703167,0.014888103,-0.142194335,-0.451059365,0.280481239,0.050147343,1
221,Phoenix Suns,Dallas Mavericks,0.073298485,0.006622783,0.015868687,0.025484097,0.206463651,0.283145142,0.341549598,1
222,Portland Trail Blazers,Chicago Bulls,0.046723801,0.000864822,0.021304588,-0.056185024,0.213822834,0.747951011,0.69141161,1
223,Cleveland Cavaliers,Golden State Warriors,-0.011402383,-0.012239937,-0.018120847,-0.139452144,0.035498604,-0.297173577,-0.243515732,0
224,Miami Heat,Washington Wizards,0.014041528,0.025254985,0.038540838,0.097559635,0.589169624,0.729125677,0.96070752,1
225,Memphis Grizzlies,Los Angeles Clippers,0.121378743,-0.037768868,0.100928911,-0.077385711,0.578503729,0.225407456,0.778117009,1
226,Minnesota Timberwolves,San Antonio Spurs,0.007325604,0.02031815,-0.003325195,0.096719987,0.31919483,0.169843363,0.341130566,1
227,Denver Nuggets,Philadelphia 76ers,-0.015208006,0.020773748,0.039838179,0.1056748,0.115991281,-0.113957605,0.159631487,0
228,Utah Jazz,Toronto Raptors,0.040362908,0.091481749,0.033996102,0.173499189,0.248042256,-0.074030283,0.138923538,1
229,Charlotte Hornets,Indiana Pacers,0.020707599,0.063180892,-0.039455746,0.11054149,0.071043818,-0.367802932,-0.140658132,1
230,Detroit Pistons,Golden State Warriors,-0.136296055,-0.080090583,-0.066608979,-0.123108684,-0.740281451,-0.838464393,-1.177770675,0
231,Boston Celtics,Los Angeles Lakers,0.080458364,0.03481779,0.053965458,-0.010813052,0.592411601,0.910611517,1.102997927,1
232,Brooklyn Nets,Orlando Magic,0.175283307,0.056759556,0.032708865,-0.05850481,0.727644994,-0.232484132,0.632834914,1
233,Milwaukee Bucks,Oklahoma City Thunder,0.1704739,0.073081671,0.054999593,-0.105331972,1.311620206,0.324552757,1.364619714,1
234,New Orleans Pelicans,Los Angeles Clippers,0.023807204,-0.032288599,0.071039541,0.01602472,0.217072578,-0.288732156,0.087528845,1
235,Denver Nuggets,Chicago Bulls,0.001883274,0.013128123,0.034442189,0.062344308,0.197610364,0.192662991,0.384904734,0
236,Phoenix Suns,Dallas Mavericks,0.073298485,0.006622783,0.015868687,0.025484097,0.206463651,0.283145142,0.341549598,1
237,Sacramento Kings,Toronto Raptors,-0.078993782,0.042071578,-0.049061023,0.156095416,-0.639754293,-0.856521473,-1.029194797,0
238,New York Knicks,Houston Rockets,0.061647177,-8.63E-05,0.070710154,-0.164891505,0.243324299,0.859038596,0.746285237,1
239,Indiana Pacers,New Orleans Pelicans,-0.0408136,0.01600804,-0.00890255,-0.023298517,-0.093465761,0.453981614,0.132511382,1
240,Washington Wizards,Miami Heat,-0.014041528,-0.025254985,-0.038540838,-0.097559635,-0.589169624,-0.729125677,-0.96070752,1
241,Atlanta Hawks,Charlotte Hornets,0.018676114,-0.001314266,0.019868823,-0.154894013,0.219019836,-0.296545858,-0.019879631,1
242,Boston Celtics,Oklahoma City Thunder,0.183677706,0.105541487,0.061036676,0.005074882,1.206183474,1.04199536,1.639601784,1
243,Milwaukee Bucks,Orlando Magic,0.198988111,0.060339856,0.058216171,-0.131416555,1.181910083,0.102855404,1.276915461,1
244,Minnesota Timberwolves,Memphis Grizzlies,-0.067443863,0.031542558,-0.084158451,0.104875586,-0.024501261,-0.232605929,-0.182205586,1
245,Portland Trail Blazers,Philadelphia 76ers,-0.015319837,-0.005557495,0.001923278,0.088918829,-0.082999253,-0.054005724,-0.05135084,1
246,Sacramento Kings,Utah Jazz,-0.11935669,-0.049410171,-0.083057125,-0.017403773,-0.887796549,-0.78249119,-1.168118335,0
247,Los Angeles Clippers,Dallas Mavericks,-0.025588753,-0.001218849,-0.025679073,0.099767583,-0.562741821,-0.204992524,-0.771851028,1
248,Detroit Pistons,Los Angeles Lakers,-0.106816123,-0.065441129,-0.015062396,0.00585732,-0.445787269,-0.139403661,-0.520056988,0
249,Chicago Bulls,New York Knicks,0.069169833,0.023257369,-0.041893819,-0.010824665,0.431775821,-0.425062803,0.201948789,1
250,Phoenix Suns,Denver Nuggets,0.044840527,-0.012263301,-0.013137601,-0.118529332,0.01621247,0.55528802,0.306506876,1
251,Golden State Warriors,Toronto Raptors,-0.019845624,0.062903735,0.01172255,0.275717753,-0.292489957,0.196910247,-0.031437102,1
252,Cleveland Cavaliers,Brooklyn Nets,-0.025472205,0.003631843,0.011004667,0.037822021,0.086409542,0.544057777,0.230262645,0
253,Washington Wizards,Charlotte Hornets,-0.063355295,-0.011224676,0.010196355,-0.004562146,-0.76976738,-0.325177354,-0.86212794,0
254,Atlanta Hawks,Oklahoma City Thunder,0.191928611,0.084336042,0.027308328,-0.175216338,1.490819666,-0.030814462,1.065216883,1
255,Boston Celtics,Houston Rockets,0.167142549,0.04383832,0.075924779,-0.137119453,0.755124109,1.322476599,1.689749127,1
256,Chicago Bulls,Indiana Pacers,0.13081701,0.023171048,0.028816335,-0.17571617,0.67510012,0.433975793,0.948234026,0
257,Milwaukee Bucks,Orlando Magic,0.198988111,0.060339856,0.058216171,-0.131416555,1.181910083,0.102855404,1.276915461,1
258,New Orleans Pelicans,Minnesota Timberwolves,-0.030127676,-0.026062289,0.054269081,-0.011465155,-0.33692989,-0.281533683,-0.508382578,0
259,San Antonio Spurs,Phoenix Suns,-0.052277962,-0.034386092,-0.021452105,0.005053374,-0.534397834,-0.665179502,-0.858619769,0
260,Utah Jazz,Memphis Grizzlies,-0.023659667,0.073822628,-0.013722618,0.135444458,0.299517692,-0.07921131,0.110463508,0
261,Sacramento Kings,Philadelphia 76ers,-0.090892331,-0.012687596,-0.010698014,0.102083928,-0.646776849,-0.683102295,-0.926800081,0
262,Detroit Pistons,Miami Heat,-0.127535511,-0.094398049,-0.064167876,-0.05092991,-0.92321747,-0.677699537,-1.167129225,0
263,New York Knicks,Los Angeles Lakers,-0.025037008,-0.009106851,0.048750833,-0.038585104,0.080611791,0.447173514,0.159534037,1
264,Portland Trail Blazers,Denver Nuggets,-0.071053107,-0.036385492,0.00745163,-0.051519643,-0.629386185,0.232399812,-0.586853523,1
265,Los Angeles Clippers,Dallas Mavericks,-0.025588753,-0.001218849,-0.025679073,0.099767583,-0.562741821,-0.204992524,-0.771851028,0
266,Cleveland Cavaliers,Phoenix Suns,-0.072779077,-0.012605823,0.005264134,0.095108653,-0.39621766,-0.368174567,-0.638696481,0
267,Indiana Pacers,Los Angeles Lakers,0.018077549,0.002409517,0.033425736,-0.01048614,0.329992786,0.401887155,0.414197955,0
268,Orlando Magic,Charlotte Hornets,-0.201766708,-0.072908493,-0.010656083,0.046406908,-1.142089707,-0.044034043,-0.997392261,0
269,Boston Celtics,Brooklyn Nets,0.03690861,0.036040116,0.031544389,0.037495109,0.348828357,1.052782139,0.919062617,0
270,Houston Rockets,Chicago Bulls,-0.13081701,-0.023171048,-0.028816335,0.17571617,-0.67510012,-0.433975793,-0.948234026,1
271,Memphis Grizzlies,Toronto Raptors,0.064022575,0.017659121,0.04771872,0.038054731,-0.051475436,0.005181027,0.02846003,0
272,Milwaukee Bucks,Detroit Pistons,0.174070681,0.067799103,0.062990771,-0.127077226,1.143635602,0.332572575,1.348072845,1
273,Minnesota Timberwolves,Miami Heat,0.02518488,-0.028009522,-0.045721178,-0.060608662,0.033577241,-0.263570293,-0.111667004,1
274,New Orleans Pelicans,Washington Wizards,0.009098732,-0.028816826,0.047088741,0.025485818,0.285816975,0.184021701,0.340657938,1
275,Oklahoma City Thunder,Utah Jazz,-0.192907806,-0.113951165,-0.080891353,-0.042635374,-1.448798268,-0.559504045,-1.364678184,0
276,San Antonio Spurs,Atlanta Hawks,-0.050130605,-0.032983097,-0.013527613,0.090562853,-0.685235181,0.267080525,-0.334338359,0
277,Golden State Warriors,Philadelphia 76ers,-0.031744173,0.008144561,0.050085559,0.221706265,-0.299512513,0.370329425,0.070957614,1
278,Sacramento Kings,Portland Trail Blazers,-0.090892331,-0.012687596,-0.010698014,0.102083928,-0.646776849,-0.683102295,-0.926800081,1
279,Los Angeles Clippers,Detroit Pistons,0.098785511,0.072614837,0.001676238,-0.037168627,0.402792243,0.421327717,0.459550798,1
280,Charlotte Hornets,Minnesota Timberwolves,0.024128887,0.013979213,-0.003016015,-0.032388827,0.147020515,-0.14037803,0.013087424,1
281,New York Knicks,Phoenix Suns,-0.115893634,-0.024122191,0.020589231,0.067009689,-0.645598655,-0.322888208,-0.893360399,0
282,Orlando Magic,Chicago Bulls,-0.175866378,-0.0721324,-0.01714481,0.059606418,-0.996449362,0.068202799,-0.81038243,0
283,Indiana Pacers,Toronto Raptors,-0.181059109,-0.009727601,-0.050111829,0.156948398,-1.071045889,-0.411836975,-1.138050393,1
284,Memphis Grizzlies,Atlanta Hawks,0.024638862,-0.044207505,0.067305643,0.082407254,-0.34153909,0.669529817,0.188997793,0
285,Oklahoma City Thunder,Washington Wizards,-0.109897202,-0.074425632,-0.01763586,0.024884471,-0.50203245,0.059445958,-0.222968574,0
286,San Antonio Spurs,Boston Celtics,-0.0418797,-0.054188542,-0.047255961,-0.089728367,-0.400598989,-0.805729297,-0.90872326,1
287,Denver Nuggets,Milwaukee Bucks,-0.021238459,0.024920667,-0.006629172,0.134154445,0.012149643,0.021604788,-0.081628297,0
288,Utah Jazz,New Orleans Pelicans,0.073911872,0.068342359,0.016166752,0.042034027,0.660948843,0.434928302,0.801051672,0
289,Golden State Warriors,Portland Trail Blazers,0.01370334,0.039764345,-0.0061068,0.144252591,0.12041663,0.705868832,0.630691032,1
290,Los Angeles Lakers,Sacramento Kings,0.029668226,0.006182703,0.00923699,-0.009343667,0.052770154,0.354370988,0.340044008,0
291,Philadelphia 76ers,Minnesota Timberwolves,0.015319837,0.005557495,-0.001923278,-0.088918829,0.082999253,0.054005724,0.05135084,0
292,Atlanta Hawks,New York Knicks,0.113746277,0.022719196,-0.028513723,-0.152519168,0.796436002,-0.609371819,0.369078989,0
293,Brooklyn Nets,Phoenix Suns,-0.047306872,-0.016237666,-0.005740533,0.057286632,-0.482627202,-0.912232344,-0.868959126,0
294,Chicago Bulls,Miami Heat,0.023413437,-0.014806402,-0.042248466,-0.106196999,0.034957411,-0.516185165,-0.285589411,0
295,Cleveland Cavaliers,Orlando Magic,0.149811102,0.060391399,0.043713532,-0.020682789,0.814054536,0.311573645,0.863097559,1
296,Houston Rockets,Charlotte Hornets,-0.15671734,-0.023947141,-0.022327608,0.16251666,-0.820740465,-0.546212635,-1.135243857,1
297,Dallas Mavericks,Washington Wizards,0.010880281,0.004690622,0.001728273,-0.090306485,0.631486218,0.677746381,1.024980121,0
298,Utah Jazz,New Orleans Pelicans,0.073911872,0.068342359,0.016166752,0.042034027,0.660948843,0.434928302,0.801051672,1
299,Los Angeles Clippers,Golden State Warriors,-0.037510544,-0.007475746,-0.064932741,-0.160277311,-0.337489208,-0.417136676,-0.718219877,0
300,Indiana Pacers,Milwaukee Bucks,-0.07528517,0.004815734,-0.061314533,0.089908599,-0.740843359,0.088755142,-0.888522047,0
301,Memphis Grizzlies,Sacramento Kings,0.143016357,-0.024412457,0.096779743,-0.118040685,0.588278857,0.8617025,1.057654827,1
302,Toronto Raptors,Boston Celtics,-0.031132808,-0.083072071,-0.014141425,-0.135938697,-0.005427462,-0.408461032,-0.413847138,0
303,Los Angeles Lakers,Detroit Pistons,0.106816123,0.065441129,0.015062396,-0.00585732,0.445787269,0.139403661,0.520056988,1
304,Philadelphia 76ers,Orlando Magic,0.192957658,0.064486775,0.01174882,-0.10293691,1.078068445,0.238417797,1.035655677,1
305,Miami Heat,Denver Nuggets,-0.025296711,0.001678279,0.007806277,0.043852691,-0.232567775,0.323522174,-0.099315323,0
306,Chicago Bulls,Charlotte Hornets,-0.02590033,-0.000776093,0.006488727,-0.01319951,-0.145640345,-0.112236842,-0.187009831,1
307,Houston Rockets,Oklahoma City Thunder,0.016535157,0.061703167,-0.014888103,0.142194335,0.451059365,-0.280481239,-0.050147343,1
308,Minnesota Timberwolves,Indiana Pacers,0.14912361,0.071671095,0.01045552,0.012066502,1.124779315,0.406109426,1.07200909,1
309,Dallas Mavericks,Cleveland Cavaliers,-0.000519408,0.00598304,-0.021132821,-0.12059275,0.189754009,0.085029425,0.297146883,0
310,San Antonio Spurs,Washington Wizards,0.031900804,-0.023072687,-0.003855145,-0.059769014,0.303552035,0.295712021,0.50790995,1
311,Utah Jazz,Portland Trail Blazers,0.083010604,0.039525533,0.063255493,0.067519845,0.946765818,0.618950003,1.14170961,1
312,Los Angeles Clippers,New Orleans Pelicans,-0.023807204,0.032288599,-0.071039541,-0.01602472,-0.217072578,0.288732156,-0.087528845,0
313,Brooklyn Nets,New York Knicks,0.068586762,0.007884525,-0.026329764,-0.009723057,0.162971453,-0.589344136,0.024401273,1
314,Toronto Raptors,Memphis Grizzlies,-0.064022575,-0.017659121,-0.04771872,-0.038054731,0.051475436,-0.005181027,-0.02846003,0
315,Phoenix Suns,Golden State Warriors,0.061376694,0.000365886,-0.023384981,-0.234560797,0.431716264,0.07100099,0.395180749,1
316,Portland Trail Blazers,Detroit Pistons,0.197672749,0.080456469,0.043223998,-0.111452113,1.171997715,0.909465383,1.572951424,1
317,Sacramento Kings,Los Angeles Lakers,-0.029668226,-0.006182703,-0.00923699,0.009343667,-0.052770154,-0.354370988,-0.340044008,0
318,Indiana Pacers,Atlanta Hawks,-0.118377495,-0.019795048,-0.0294741,0.200447939,-0.929817947,-0.192172683,-0.868657034,0
319,Orlando Magic,Denver Nuggets,-0.177749652,-0.085260523,-0.051586999,-0.00273789,-1.194059726,-0.124460192,-1.195287164,1
320,Washington Wizards,Minnesota Timberwolves,-0.039226408,0.002754537,0.00718034,-0.036950973,-0.622746865,-0.465555384,-0.849040516,1
321,Boston Celtics,Philadelphia 76ers,0.019234259,0.028312897,0.052504434,0.081927209,-0.001595094,0.58188021,0.516241854,1
322,Miami Heat,Cleveland Cavaliers,0.002641839,0.026547403,0.015679744,0.06727337,0.147437415,0.136408721,0.232874282,0
323,Milwaukee Bucks,Charlotte Hornets,-0.002778597,-0.012568637,0.047560088,-0.085009647,0.039820376,0.058821361,0.2795232,1
324,New Orleans Pelicans,Dallas Mavericks,-0.001781549,-0.033507448,0.045360468,0.115792303,-0.345669243,-0.49372468,-0.684322183,0
325,Oklahoma City Thunder,Houston Rockets,-0.016535157,-0.061703167,0.014888103,-0.142194335,-0.451059365,0.280481239,0.050147343,0
326,Los Angeles Clippers,Sacramento Kings,0.021637614,0.013356411,-0.004149168,-0.040654974,0.009775128,0.636295044,0.279537818,0
327,New York Knicks,Chicago Bulls,-0.069169833,-0.023257369,0.041893819,0.010824665,-0.431775821,0.425062803,-0.201948789,0
328,Toronto Raptors,Milwaukee Bucks,-0.017929002,-0.050612255,-0.008104342,-0.025531843,-0.110864194,0.308981571,-0.138865068,1
329,Memphis Grizzlies,Oklahoma City Thunder,0.216567473,0.040128537,0.094613971,-0.092809084,1.149280576,0.638715355,1.254214676,1
330,Phoenix Suns,Detroit Pistons,0.197672749,0.080456469,0.043223998,-0.111452113,1.171997715,0.909465383,1.572951424,1
331,Portland Trail Blazers,San Antonio Spurs,0.052277962,0.034386092,0.021452105,-0.005053374,0.534397834,0.665179502,0.858619769,0
332,Indiana Pacers,Miami Heat,0.070137238,-0.01394158,-0.020943878,-0.162382023,0.248780245,0.231765846,0.405822199,0
333,Washington Wizards,Cleveland Cavaliers,-0.011399689,0.001292418,-0.022861094,-0.030286265,-0.441732209,-0.592716956,-0.727833238,0
334,Atlanta Hawks,Philadelphia 76ers,0.027485164,0.007107452,0.018776086,-0.098364011,0.283041098,-0.490929612,-0.058143047,0
335,Brooklyn Nets,Minnesota Timberwolves,-0.002354514,-0.002169724,0.019036767,-0.044486729,-0.267424198,-0.416896205,-0.351469923,1
336,Houston Rockets,Orlando Magic,0.045049368,0.048961352,-0.011671525,0.116109752,0.321349242,-0.502178592,-0.137851596,1
337,Dallas Mavericks,New Orleans Pelicans,0.001781549,0.033507448,-0.045360468,-0.115792303,0.345669243,0.49372468,0.684322183,0
338,Utah Jazz,Boston Celtics,0.0092301,0.008409678,0.019854677,0.037560492,0.242614794,-0.482491315,-0.2749236,1
339,Golden State Warriors,Phoenix Suns,-0.061376694,-0.000365886,0.023384981,0.234560797,-0.431716264,-0.07100099,-0.395180749,1
340,Los Angeles Lakers,Los Angeles Clippers,0.008030612,-0.007173708,0.013386158,0.031311307,0.042995026,-0.281924056,0.06050619,0
341,New York Knicks,Denver Nuggets,-0.071053107,-0.036385492,0.00745163,-0.051519643,-0.629386185,0.232399812,-0.586853523,0
342,Brooklyn Nets,Chicago Bulls,-0.000583071,-0.015372844,0.015564055,0.001101608,-0.268804368,-0.164281333,-0.177547516,0
343,Milwaukee Bucks,Miami Heat,0.04653517,-0.026598946,-0.001177105,-0.178007136,0.220418132,-0.345126962,0.18094362,1
344,Dallas Mavericks,Memphis Grizzlies,-0.09578999,0.038987717,-0.075249838,-0.022381872,-0.015761908,-0.020414932,-0.006265981,0
345,Golden State Warriors,San Antonio Spurs,-0.009098732,0.034020206,0.044837086,0.229507423,0.10268157,0.594178512,0.46343902,0
346,Portland Trail Blazers,Boston Celtics,-0.050978432,-0.020168336,-0.002418875,0.139779056,-0.297917419,-0.211550785,-0.44528424,0
347,Sacramento Kings,Los Angeles Clippers,-0.021637614,-0.013356411,0.004149168,0.040654974,-0.009775128,-0.636295044,-0.279537818,1
348,Cleveland Cavaliers,Utah Jazz,-0.071610915,-0.040817951,-0.040394399,-0.03723358,-0.505033609,-0.026233047,-0.413876372,0
349,Atlanta Hawks,Charlotte Hornets,0.018676114,-0.001314266,0.019868823,-0.154894013,0.219019836,-0.296545858,-0.019879631,0
350,Toronto Raptors,Washington Wizards,0.042647696,-0.051956216,0.029259391,-0.105979344,0.698723562,0.692980286,1.002786072,1
351,Houston Rockets,New Orleans Pelicans,-0.102460777,0.016094361,-0.079612704,0.141592988,-0.33679006,-0.405056982,-0.613773855,1
352,Charlotte Hornets,Philadelphia 76ers,0.00880905,0.008421718,-0.001092737,0.056530002,0.064021262,-0.194383754,-0.038263416,0
353,Detroit Pistons,Oklahoma City Thunder,-0.003596781,0.005282568,-0.007991178,0.021745254,0.167984604,-0.008019818,0.016546869,0
354,Indiana Pacers,Washington Wizards,-0.113493983,-0.069143064,-0.025627038,0.046629725,-0.334047846,0.05142614,-0.206421705,1
355,Miami Heat,Memphis Grizzlies,-0.092628743,0.05955208,-0.038437273,0.165484248,-0.058078502,0.030964364,-0.070538582,0
356,Chicago Bulls,Denver Nuggets,-0.001883274,-0.013128123,-0.034442189,-0.062344308,-0.197610364,-0.192662991,-0.384904734,1
357,Milwaukee Bucks,Cleveland Cavaliers,0.049177009,-5.15E-05,0.014502639,-0.110733766,0.367855547,-0.208718241,0.413817902,1
358,Minnesota Timberwolves,Atlanta Hawks,-0.042805001,-0.012664947,-0.016852808,0.18728284,-0.366040351,0.436923888,0.006792207,0
359,Phoenix Suns,San Antonio Spurs,0.052277962,0.034386092,0.021452105,-0.005053374,0.534397834,0.665179502,0.858619769,1
360,Golden State Warriors,Orlando Magic,0.161213485,0.072631336,0.061834379,0.118769355,0.778555932,0.608747222,1.106613291,1
361,Portland Trail Blazers,Los Angeles Clippers,0.037510544,0.007475746,0.064932741,0.160277311,0.337489208,0.417136676,0.718219877,0
362,Dallas Mavericks,Brooklyn Nets,-0.025991613,0.009614883,-0.010128154,-0.082770729,0.276163551,0.629087202,0.527409528,0
363,San Antonio Spurs,New York Knicks,0.063615672,-0.010263901,-0.042041336,-0.061956315,0.111200821,-0.342291294,0.03474063,0
364,Los Angeles Lakers,Boston Celtics,-0.080458364,-0.03481779,-0.053965458,0.010813052,-0.592411601,-0.910611517,-1.102997927,1
365,Charlotte Hornets,Philadelphia 76ers,0.00880905,0.008421718,-0.001092737,0.056530002,0.064021262,-0.194383754,-0.038263416,0
366,Cleveland Cavaliers,Chicago Bulls,-0.026055276,-0.011741001,0.026568722,0.038923629,-0.182394826,0.379776444,0.052715129,1
367,Detroit Pistons,Washington Wizards,-0.113493983,-0.069143064,-0.025627038,0.046629725,-0.334047846,0.05142614,-0.206421705,0
368,Indiana Pacers,New York Knicks,-0.081779115,-0.056334278,-0.063813229,0.044442424,-0.52639906,-0.586577175,-0.679591025,1
369,Miami Heat,Milwaukee Bucks,-0.04653517,0.026598946,0.001177105,0.178007136,-0.220418132,0.345126962,-0.18094362,1
370,Toronto Raptors,Oklahoma City Thunder,0.152544898,0.022469416,0.046895251,-0.130863815,1.200756012,0.633534328,1.225754646,0
371,Houston Rockets,Brooklyn Nets,-0.130233939,-0.007798204,-0.04438039,0.174614562,-0.406295752,-0.26969446,-0.77068651,1
372,Memphis Grizzlies,Dallas Mavericks,0.09578999,-0.038987717,0.075249838,0.022381872,0.015761908,0.020414932,0.006265981,0
373,Minnesota Timberwolves,Utah Jazz,-0.043784196,-0.04228007,-0.070435833,-0.030568872,-0.324018953,-0.153394619,-0.292669094,0
374,New Orleans Pelicans,Denver Nuggets,-0.030239507,-0.052393532,0.01635418,-0.028221126,-0.535920424,-0.221581802,-0.719364905,0
375,Golden State Warriors,Portland Trail Blazers,-0.016536167,-0.012629187,0.01024738,0.116031465,-0.415503794,0.48428703,-0.088673873,1
376,Sacramento Kings,Orlando Magic,0.102065327,0.051799179,0.001050806,-0.000852982,0.431291596,-0.444684498,0.108855596,1
377,Los Angeles Clippers,Boston Celtics,-0.088488976,-0.027644082,-0.067351616,-0.020498255,-0.635406627,-0.628687461,-1.163504117,1
378,Philadelphia 76ers,Utah Jazz,-0.028464359,-0.036722575,-0.072359111,-0.119487701,-0.2410197,-0.099388895,-0.241318254,0
379,Memphis Grizzlies,Los Angeles Lakers,0.113348131,-0.03059516,0.087542753,-0.108697018,0.535508703,0.507331512,0.717610819,1
380,San Antonio Spurs,Denver Nuggets,-0.007437435,-0.046649393,-0.034589706,-0.113475958,-0.518185364,-0.109891482,-0.552112893,1
381,Charlotte Hornets,Sacramento Kings,0.099701381,0.021109314,0.009605277,-0.045553926,0.710798111,0.488718541,0.888536665,1
382,Indiana Pacers,Dallas Mavericks,0.052475014,0.006534054,-0.011924628,0.094868631,0.138281162,-0.352569027,-0.162852181,1
383,Atlanta Hawks,Brooklyn Nets,0.045159515,0.014834671,-0.002183959,-0.142796111,0.633464549,-0.020027683,0.344677716,0
384,Toronto Raptors,New York Knicks,0.074362564,-0.03914743,-0.0089268,-0.108166645,0.506372348,0.054976971,0.529616752,1
385,Houston Rockets,Milwaukee Bucks,-0.153938743,-0.011378504,-0.069887696,0.247526307,-0.860560841,-0.605033996,-1.414767057,0
386,Minnesota Timberwolves,Cleveland Cavaliers,0.027826719,-0.001462119,-0.030041434,0.006664708,0.181014656,-0.127161572,0.121207278,0
387,New Orleans Pelicans,Detroit Pistons,0.122592715,0.040326238,0.072715779,-0.021143907,0.619864821,0.132595561,0.547079643,1
388,Oklahoma City Thunder,Los Angeles Lakers,-0.103219342,-0.070723697,-0.007071218,-0.015887934,-0.613771873,-0.131383843,-0.536603857,0
389,Phoenix Suns,Boston Celtics,0.010398262,-0.01980245,-0.025803856,-0.094781741,0.133798845,-0.140549795,-0.050103491,1
390,Los Angeles Clippers,Orlando Magic,0.123702941,0.06515559,-0.003098362,-0.041507956,0.441066724,0.191610546,0.388393414,1
391,Washington Wizards,Utah Jazz,-0.083010604,-0.039525533,-0.063255493,-0.067519845,-0.946765818,-0.618950003,-1.14170961,0
392,Cleveland Cavaliers,Sacramento Kings,0.047745775,0.00859222,0.042662726,-0.019829807,0.38276294,0.756258143,0.754241963,1
393,Memphis Grizzlies,Houston Rockets,0.200032316,-0.02157463,0.109502074,-0.235003419,0.698221211,0.919196594,1.304362019,1
394,Miami Heat,Chicago Bulls,-0.023413437,0.014806402,0.042248466,0.106196999,-0.034957411,0.516185165,0.285589411,1
395,Philadelphia 76ers,Golden State Warriors,0.031744173,-0.008144561,-0.050085559,-0.221706265,0.299512513,-0.370329425,-0.070957614,1
396,San Antonio Spurs,Denver Nuggets,-0.007437435,-0.046649393,-0.034589706,-0.113475958,-0.518185364,-0.109891482,-0.552112893,0
397,New York Knicks,Milwaukee Bucks,-0.092291566,-0.011464825,0.000822458,0.082634802,-0.617236542,0.2540046,-0.66848182,0
398,Detroit Pistons,Brooklyn Nets,-0.150365877,-0.064218803,-0.037483465,0.054165481,-0.689370513,0.002766961,-0.703992298,0
399,Oklahoma City Thunder,Dallas Mavericks,-0.120777483,-0.079116254,-0.019364133,0.115190956,-1.133518668,-0.618300423,-1.247948695,0
400,San Antonio Spurs,New Orleans Pelicans,0.022802072,0.005744139,-0.050943886,-0.085254832,0.01773506,0.11169032,0.167252012,1
401,Portland Trail Blazers,Minnesota Timberwolves,-0.007325604,-0.02031815,0.003325195,-0.096719987,-0.31919483,-0.169843363,-0.341130566,0
402,Los Angeles Lakers,Orlando Magic,0.131733553,0.057981882,0.010287796,-0.010196649,0.48406175,-0.09031351,0.448899604,1
403,Cleveland Cavaliers,Miami Heat,-0.002641839,-0.026547403,-0.015679744,-0.06727337,-0.147437415,-0.136408721,-0.232874282,1
404,Indiana Pacers,Golden State Warriors,-0.011402383,-0.012239937,-0.018120847,-0.139452144,0.035498604,-0.297173577,-0.243515732,0
